05/06/17,@NYM,L,3-11,Odrisamer,Despaigne,(R),Robert,Gsellman,(R),L,138,O,8.5,-105
05/05/17,@NYM,L,7-8,Tom,Koehler,(R),Rafael,Montero,(R),L,-104,O,9,-106
05/04/17,@TB,L,1-5,Dan,Straily,(R),Matt,Andriese,(R),L,110,U,8.5,102
05/03/17,@TB,W,10-6,Adam,Conley,(L),Blake,Snell,(L),W,115,O,8.5,100
05/02/17,TB,L,1-3,Alex,Cobb,(R),Edinson,Volquez,(R),L,-115,U,8,-104
05/01/17,TB,L,2-4,Jake,Odorizzi,(R),Wei-Yin,Chen,(L),L,-137,U,8,-108
04/30/17,PIT,W,10-3,Chad,Kuhl,(R),Tom,Koehler,(R),W,-121,O,8.5,102
04/29/17,PIT,L,0-4,Ivan,Nova,(R),Dan,Straily,(R),L,-134,U,7.5,-108
04/28/17,PIT,L,2-12,Jameson,Taillon,(R),Adam,Conley,(L),L,-113,O,8,-113
04/27/17,@PHI,L,2-3,Edinson,Volquez,(R),Jeremy,Hellickson,(R),L,-104,U,8.5,108
04/26/17,@PHI,L,4-7,Wei-Yin,Chen,(L),Vince,Velasquez,(R),L,-108,O,8,116
04/23/17,@SD,W,7-3,Tom,Koehler,(R),Luis,Perdomo,(R),W,-118,O,8.5,-122
04/22/17,@SD,W,6-3,Dan,Straily,(R),Jered,Weaver,(R),W,-123,O,8,-125
04/21/17,@SD,L,3-5,Adam,Conley,(L),Trevor,Cahill,(R),L,101,P,8,-
04/19/17,@SEA,L,5-10,Edinson,Volquez,(R),Felix,Hernandez,(R),L,126,O,8,-108
04/18/17,@SEA,W,5-0,Wei-Yin,Chen,(L),Yovani,Gallardo,(R),W,-110,U,8.5,-114
04/17/17,@SEA,L,1-6,Tom,Koehler,(R),Ariel,Miranda,(L),L,121,U,8.5,-106
04/16/17,NYM,W,4-2,Matt,Harvey,(R),Dan,Straily,(R),W,-102,U,8.5,-112
04/15/17,NYM,W,5-4,Jacob,deGrom,(R),Adam,Conley,(L),W,111,O,7.5,102
04/14/17,NYM,W,3-2,Noah,Syndergaard,(R),Edinson,Volquez,(R),W,143,U,7.5,-117
04/13/17,NYM,L,8-9,Robert,Gsellman,(R),Wei-Yin,Chen,(L),L,-129,O,8,105
04/12/17,ATL,L,4-5,Jaime,Garcia,(L),Tom,Koehler,(R),L,-108,O,8,-101
04/11/17,ATL,W,8-4,Bartolo,Colon,(R),Dan,Straily,(R),W,-131,O,8.5,108
04/09/17,@NYM,L,2-5,Edinson,Volquez,(R),Noah,Syndergaard,(R),L,167,P,7,-
04/08/17,@NYM,W,8-1,Adam,Conley,(L),Robert,Gsellman,(R),W,108,O,8,-111
04/07/17,@NYM,W,7-2,Wei-Yin,Chen,(L),Zack,Wheeler,(R),W,-113,O,7.5,112
04/06/17,@WAS,W,4-3,Tom,Koehler,(R),Gio,Gonzalez,(L),W,151,U,9,-104
04/05/17,@WAS,L,4-6,Dan,Straily,(R),Tanner,Roark,(R),L,146,O,8.5,-117
04/03/17,@WAS,L,2-4,Edinson,Volquez,(R),Stephen,Strasburg,(R),L,183,U,8,106
