04/22/17,SEA,W,4-3,Ariel,Miranda,(L),Jharel,Cotton,(R),W,-121,U,8,-110
04/21/17,SEA,W,3-1,Hisashi,Iwakuma,(R),Sean,Manaea,(L),W,-119,U,8,-106
04/20/17,SEA,W,9-6,James,Paxton,(L),Cesar,Valdez,(R),W,132,O,7.5,111
04/19/17,TEX,W,9-1,Martin,Perez,(L),Jesse,Hahn,(R),W,-114,O,8.5,101
04/18/17,TEX,W,4-2,Yu,Darvish,(R),Andrew,Triggs,(R),W,128,U,7,-119
04/17/17,TEX,L,0-7,A.J.,Griffin,(R),Jharel,Cotton,(R),L,-140,U,7.5,-108
04/15/17,HOU,L,6-10,Lance,McCullers,Jr.,(R),Sean,Manaea,(L),L,141,O,7.5,-106
04/14/17,HOU,L,2-7,Dallas,Keuchel,(L),Kendall,Graveman,(R),L,112,O,7.5,120
04/13/17,@KC,L,1-3,Jesse,Hahn,(R),Jason,Vargas,(L),L,126,U,9,-105
04/12/17,@KC,W,8-3,Andrew,Triggs,(R),Jason,Hammel,(R),W,106,O,8.5,-118
04/10/17,@KC,W,2-0,Jharel,Cotton,(R),Ian,Kennedy,(R),W,107,U,8.5,103
04/09/17,@TEX,L,1-8,Sean,Manaea,(L),Martin,Perez,(L),L,-119,U,10,-115
04/08/17,@TEX,W,6-1,Kendall,Graveman,(R),Yu,Darvish,(R),W,151,U,9,-108
04/07/17,@TEX,L,5-10,Raul,Alcantara,(R),A.J.,Griffin,(R),L,141,O,9.5,-126
04/06/17,LAA,W,5-1,Tyler,Skaggs,(L),Andrew,Triggs,(R),W,-114,U,8,104
04/05/17,LAA,L,0-5,Garrett,Richards,(R),Jharel,Cotton,(R),L,104,U,8,109
04/04/17,LAA,L,6-7,Matt,Shoemaker,(R),Sean,Manaea,(L),L,107,O,7.5,-113
04/03/17,LAA,W,4-2,Ricky,Nolasco,(R),Kendall,Graveman,(R),W,-103,U,8,-102
